age,income,credit_amount,duration,debt_to_income_ratio,credit_history_length,purpose,employment_status,housing,savings_account,checking_account,credit_risk,credit_to_income_ratio,monthly_payment,age_group,income_group
65,17024.59855,1565.907184,18,-0.013413989,7.803875964,furniture,employed,own,little,rich,0,0.091979096,86.99484358,Senior,Low
32,20676.24119,1577.00824,9,0.110085548,2.887601662,business,employed,own,little,moderate,0,0.076271515,175.2231377,Adult,Low
48,27439.1566,4177.487118,10,-0.026451293,2.827510202,education,employed,rent,moderate,moderate,0,0.152245464,417.7487118,Middle,Low
43,41522.06466,4322.01657,6,0.014330735,4.068552002,business,employed,own,rich,rich,0,0.104089635,720.336095,Middle,Below_Avg
55,21759.39106,9708.782263,6,0.376206647,4.357669462,vacation,employed,own,little,little,0,0.446188142,1618.130377,Senior,Low
58,10817.11818,9007.775061,9,0.807116759,9.700008997,car,unemployed,rent,little,moderate,1,0.83273335,1000.863896,Senior,Low
40,33565.59786,7975.314899,6,0.208860818,1.843415479,education,self-employed,own,rich,moderate,0,0.237603839,1329.21915,Middle,Below_Avg
30,32127.87727,3927.560717,57,0.093335708,8.620633013,business,unemployed,rent,rich,moderate,1,0.12224775,68.90457399,Adult,Below_Avg
45,8342.103404,1628.60364,51,0.27775773,4.172790519,education,employed,rent,rich,moderate,1,0.195226978,31.9334047,Middle,Low
31,21984.6098,6833.941754,18,0.284328787,1.787158649,furniture,employed,own,moderate,little,0,0.310851173,379.6634308,Adult,Low
64,9946.033273,7481.102481,42,0.713706447,1.74868139,car,employed,rent,rich,little,0,0.75216946,178.1214876,Senior,Low
41,15798.56593,727.1805747,25,-0.088888946,2.240330273,car,employed,rent,little,rich,1,0.046028265,29.08722299,Middle,Low
35,14024.98326,2521.298816,7,0.282206586,4.873483712,car,employed,own,moderate,little,0,0.179771966,360.1855451,Adult,Low
42,33012.19604,2827.52344,16,0.018501123,1.312097584,furniture,employed,rent,rich,little,0,0.085650874,176.720215,Middle,Below_Avg
23,23351.46699,5402.84076,6,0.122667474,12.64953441,car,employed,rent,little,little,0,0.231370507,900.47346,Young,Low
28,11581.96585,2584.562828,20,0.244463128,4.277302235,furniture,self-employed,rent,moderate,little,0,0.223154071,129.2281414,Adult,Low
54,34201.78044,4767.094815,6,0.062687355,12.62962938,car,self-employed,rent,rich,little,1,0.139381481,794.5158026,Senior,Below_Avg
32,10754.68861,4152.941045,32,0.333556403,0.237577767,business,employed,own,moderate,little,1,0.386151677,129.7794076,Adult,Low
27,25979.34025,4327.219309,15,0.192409882,2.09739957,vacation,employed,own,moderate,little,0,0.166563865,288.4812873,Adult,Low
46,14661.71077,2770.781156,6,0.156332492,0.115358895,furniture,employed,rent,little,rich,1,0.188980754,461.7968593,Middle,Low
54,18345.90116,2947.792773,36,0.391839486,1.589000952,education,employed,own,little,moderate,1,0.160678549,81.88313258,Senior,Low
48,28343.00025,2070.998945,37,0.065586296,9.902742477,medical,retired,rent,little,moderate,1,0.07306915,55.97294447,Middle,Below_Avg
51,28587.49603,6661.193505,34,0.294794558,0.186483349,education,unemployed,own,quite_rich,little,1,0.233010737,195.917456,Senior,Below_Avg
30,42979.75788,7761.121321,26,-0.013593206,2.864809385,medical,employed,rent,quite_rich,rich,0,0.180576199,298.5046662,Adult,Below_Avg
22,21138.96186,2653.15729,20,0.03944538,0.625362468,car,employed,own,little,moderate,0,0.125510293,132.6578645,Young,Low
58,25673.77781,16589.28156,9,0.537465253,2.696474091,vacation,employed,rent,little,little,1,0.646156623,1843.253507,Senior,Low
36,17696.66245,3821.196384,6,0.120489545,9.127147509,furniture,employed,rent,little,little,0,0.215927517,636.866064,Middle,Low
36,24124.78324,16716.44926,6,0.734469839,4.878492634,car,unemployed,rent,little,rich,0,0.692916039,2786.074876,Middle,Low
55,27439.61426,2940.392224,7,0.210715164,6.67337616,medical,self-employed,own,little,moderate,0,0.107158657,420.056032,Senior,Low
46,20969.93609,971.3994646,7,0.080786485,2.147027906,medical,employed,own,little,rich,0,0.046323435,138.7713521,Middle,Low
45,8938.515098,6780.175462,15,0.735870416,14.44765311,furniture,employed,rent,rich,little,1,0.758534878,452.0116975,Middle,Low
65,25996.97459,5995.929397,6,0.167554003,6.176665418,medical,self-employed,rent,little,rich,0,0.230639507,999.3215661,Senior,Low
32,26430.68008,5051.876494,6,0.302496808,2.739167037,car,employed,own,little,little,0,0.191136833,841.9794157,Adult,Low
51,15676.42486,2940.144525,22,0.394677526,2.779679836,business,self-employed,own,moderate,little,0,0.18755198,133.6429329,Senior,Low
40,11588.94009,4780.699815,6,0.426028181,12.54707334,car,employed,own,moderate,little,0,0.41252261,796.7833025,Middle,Low
43,46071.02817,3264.926186,6,0.164803537,4.294883726,car,employed,free,little,little,0,0.070867231,544.1543643,Middle,Below_Avg
58,28161.82892,3858.83401,10,0.171360593,6.127330869,business,self-employed,own,rich,moderate,0,0.137023558,385.883401,Senior,Low
46,19642.66931,9636.428242,6,0.566136983,2.698142569,furniture,employed,own,little,rich,1,0.490586493,1606.071374,Middle,Low
46,12475.02043,5695.170327,57,0.340071254,1.266034577,car,employed,own,little,rich,0,0.456525932,99.9152689,Middle,Low
52,14604.61109,8006.116651,19,0.499377392,6.428794593,furniture,employed,rent,little,moderate,0,0.54819102,421.3745606,Senior,Low
35,42247.27773,4082.664813,10,0.13618429,4.680219897,car,employed,rent,quite_rich,moderate,0,0.096637346,408.2664813,Adult,Below_Avg
29,23595.96426,3738.299558,6,0.27967871,3.479182773,business,self-employed,own,moderate,rich,0,0.158429616,623.0499263,Adult,Low
27,16725.77909,1953.179771,8,0.034963187,4.891109143,car,employed,own,moderate,moderate,0,0.116776609,244.1474714,Adult,Low
18,28419.8924,3655.436206,18,-0.074707461,1.167772703,vacation,self-employed,rent,rich,rich,0,0.128622451,203.0797892,Young,Below_Avg
64,14658.87021,344.8495916,60,-0.026301465,7.897908067,car,employed,own,little,rich,0,0.023524977,5.747493193,Senior,Low
26,46649.68786,3065.060009,11,0.166716834,14.79823669,furniture,employed,own,quite_rich,little,0,0.065703762,278.641819,Adult,Below_Avg
37,43321.32415,4603.170841,21,-0.052133092,11.08677061,car,self-employed,rent,moderate,little,0,0.106256467,219.1986115,Middle,Below_Avg
36,17443.33601,7715.13238,6,0.32460485,1.938880515,education,self-employed,rent,moderate,little,0,0.442296839,1285.855397,Middle,Low
43,16085.3609,3964.193458,17,0.26203914,2.604428395,car,employed,free,rich,rich,0,0.246447281,233.1878505,Middle,Low
49,5948.732203,6490.785494,6,1.079523684,8.261787083,furniture,employed,own,moderate,rich,1,1.091120809,1081.797582,Middle,Low
50,10500.83035,859.3437967,6,0.141282443,4.520787328,furniture,employed,own,rich,moderate,0,0.081835795,143.2239661,Middle,Low
33,11274.12,4696.30129,12,0.293683232,3.969419166,vacation,self-employed,rent,rich,little,0,0.416555908,391.3584408,Adult,Low
37,23566.82238,1282.283518,6,0.02191268,13.06201636,car,employed,own,little,little,0,0.054410539,213.7139196,Middle,Low
43,18711.30467,1869.370809,22,0.219424498,3.839622617,vacation,employed,own,little,rich,1,0.099905958,84.97140041,Middle,Low
37,11241.10307,4231.312729,49,0.257124751,3.617399811,car,employed,own,little,little,1,0.37641437,86.353321,Middle,Low
59,19137.74762,13643.40032,9,0.860596457,0.214634538,car,employed,free,little,moderate,1,0.712905227,1515.933368,Senior,Low
45,28358.11677,6614.142317,7,0.126494604,0.359719815,car,self-employed,rent,little,rich,0,0.233236303,944.8774738,Middle,Below_Avg
48,28678.97844,4986.975026,6,0.258827721,0.037239877,car,employed,own,little,rich,0,0.173889563,831.1625043,Middle,Below_Avg
47,8519.942403,4838.575743,8,0.530615939,12.2232915,education,employed,own,little,moderate,1,0.56791179,604.8219679,Middle,Low
54,20658.21334,2776.917797,14,0.019931147,2.624509997,medical,employed,rent,rich,little,1,0.134421973,198.3512712,Senior,Low
42,11029.50917,3180.562253,8,0.238678526,3.160837825,car,employed,rent,rich,moderate,0,0.288368431,397.5702816,Middle,Low
24,34574.246,6918.130384,17,0.254587821,9.334148597,furniture,employed,rent,little,little,0,0.200094903,406.9488461,Young,Below_Avg
44,32600.18389,1622.480752,19,0.049083668,4.698389337,furniture,employed,own,little,moderate,0,0.049769067,85.39372378,Middle,Below_Avg
32,14058.55501,7898.619215,6,0.673684143,4.701656989,furniture,employed,own,little,little,1,0.561837202,1316.436536,Adult,Low
33,15017.58909,3601.819258,21,0.383414052,1.758681719,furniture,self-employed,rent,rich,rich,0,0.239840046,171.5152028,Adult,Low
47,17489.68355,9513.295827,41,0.425634495,8.976078393,vacation,self-employed,free,moderate,rich,0,0.543937562,232.0316055,Middle,Low
54,7140.965731,10602.81452,6,1.359160287,0.906590159,car,employed,own,quite_rich,rich,0,1.484787201,1767.135754,Senior,Low
40,26055.49816,1288.88501,14,-0.081012466,0.273070813,business,employed,rent,rich,little,0,0.049466911,92.06321497,Middle,Low
43,19217.52163,3086.322061,16,0.07067977,1.063512234,car,employed,own,rich,moderate,0,0.16059938,192.8951288,Middle,Low
60,35777.96719,2478.918982,22,0.179707641,1.558079193,furniture,employed,own,little,little,0,0.069286189,112.6781355,Senior,Below_Avg
42,12718.27725,1152.648513,8,0.146665491,1.65859516,furniture,unemployed,own,moderate,little,0,0.090629296,144.0810641,Middle,Low
71,16162.33034,2151.61366,30,0.078622455,5.551100982,furniture,retired,rent,quite_rich,little,0,0.133125212,71.72045533,Senior,Low
46,10370.6748,34648.32546,13,3.339880192,1.228381254,car,self-employed,own,little,moderate,0,3.340990451,2665.255805,Middle,Low
18,13331.09717,8003.289447,9,0.740777945,5.645228171,car,employed,own,moderate,little,0,0.600347394,889.254383,Young,Low
49,12197.77701,22784.37732,22,2.058713353,0.477778002,car,self-employed,own,little,little,0,1.867912268,1035.653515,Middle,Low
44,36242.46728,9540.286086,47,0.289173439,0.796165557,vacation,employed,rent,little,moderate,0,0.263235006,202.9848103,Middle,Below_Avg
55,15535.28358,2714.940919,30,-0.091168456,3.554737843,car,self-employed,rent,rich,little,0,0.174759663,90.49803064,Senior,Low
48,23437.3889,3621.280757,48,0.184237421,12.7485574,business,employed,own,moderate,little,0,0.154508711,75.44334911,Middle,Low
38,18208.03571,7869.49321,6,0.525673724,9.815144826,car,employed,own,rich,moderate,0,0.432198911,1311.582202,Middle,Low
25,11675.72719,6974.423583,6,0.61980706,17.32923034,vacation,employed,rent,moderate,moderate,1,0.597343829,1162.40393,Young,Low
37,20248.77928,3096.805538,13,0.22558938,5.2559591,furniture,employed,own,moderate,moderate,0,0.152937888,238.2158106,Middle,Low
29,29719.29169,1468.512795,6,0.085119317,5.632202632,car,self-employed,own,rich,little,0,0.049412779,244.7521325,Adult,Below_Avg
33,12041.57234,68200.62104,20,5.540299217,4.904452927,medical,self-employed,rent,quite_rich,little,0,5.663763758,3410.031052,Adult,Low
47,33009.68873,4389.981369,6,0.044366849,4.875149481,car,self-employed,own,quite_rich,little,0,0.132990693,731.6635615,Middle,Below_Avg
60,14402.24735,3787.300918,10,0.230850749,0.79568413,education,retired,free,rich,little,1,0.262965968,378.7300918,Senior,Low
44,17300.80026,5381.204814,19,0.417579391,3.923450844,education,employed,own,moderate,little,0,0.311037914,283.221306,Middle,Low
25,28719.7857,4047.347991,11,0.064337018,2.439354989,furniture,employed,own,little,rich,0,0.140925424,367.9407264,Young,Below_Avg
45,15808.16601,5421.799911,6,0.388564895,2.921797663,medical,employed,own,little,little,0,0.342974631,903.6333185,Middle,Low
54,22444.19824,13760.50524,38,0.643467802,3.707493222,vacation,self-employed,rent,little,little,1,0.613098543,362.118559,Senior,Low
32,18819.60803,4448.673391,26,0.395004745,0.687101419,vacation,employed,own,little,little,0,0.236385018,171.1028227,Adult,Low
38,23498.31519,1938.813852,16,0.078340655,2.227435035,medical,employed,rent,little,little,0,0.082508632,121.1758657,Middle,Low
40,6698.443381,4318.593132,21,0.469240085,0.327759497,furniture,employed,own,little,little,0,0.644715927,205.647292,Middle,Low
30,8823.369384,3389.638559,9,0.448853051,19.47782847,car,retired,own,little,little,0,0.384166004,376.6265065,Adult,Low
47,29970.93936,15353.81336,8,0.726095549,0.630810372,business,unemployed,rent,moderate,little,1,0.512290028,1919.226671,Middle,Below_Avg
38,36996.94804,12542.71442,6,0.41025858,1.495567404,furniture,employed,free,little,rich,0,0.339020246,2090.452404,Middle,Below_Avg
45,13971.24612,5356.25331,29,0.304610761,11.09549208,car,unemployed,rent,rich,rich,1,0.38337692,184.69839,Middle,Low
29,19496.41388,1766.952016,8,-0.017564997,3.295758613,furniture,employed,rent,little,moderate,0,0.090629591,220.869002,Adult,Low
34,25523.62126,1843.251092,21,-0.023079424,0.728813463,medical,employed,own,moderate,little,0,0.07221746,87.77386152,Adult,Low
48,31151.22349,4974.591866,6,0.360022889,2.424413178,car,self-employed,own,rich,little,1,0.159691701,829.0986444,Middle,Below_Avg
35,7991.720635,6432.112976,28,0.772114331,0.615744498,vacation,employed,own,little,moderate,1,0.804847075,229.7183206,Adult,Low
60,14143.06782,3642.04911,6,0.191250448,1.117067921,furniture,employed,free,quite_rich,little,0,0.257514788,607.008185,Senior,Low
35,18652.03082,3347.149385,17,0.163608612,0.267161307,car,unemployed,rent,moderate,moderate,0,0.179452276,196.8911403,Adult,Low
42,31306.15801,3058.746937,29,0.066013617,2.883291528,vacation,self-employed,own,little,moderate,0,0.097704322,105.4740323,Middle,Below_Avg
51,76819.61129,4823.643488,19,0.21955686,8.215907428,medical,retired,own,little,moderate,0,0.062791824,253.875973,Senior,Average
22,19653.23307,730.5444794,21,-0.064276029,4.409074302,car,employed,own,rich,little,0,0.03717172,34.78783235,Young,Low
18,10899.92589,2036.399745,13,0.304891258,4.661405819,furniture,employed,own,moderate,little,0,0.186826935,156.6461343,Young,Low
21,26933.71263,2976.07121,14,0.122705347,1.119369278,furniture,employed,own,little,moderate,0,0.110496137,212.576515,Young,Low
55,42637.86106,12913.16427,6,0.423559407,2.107163394,vacation,unemployed,own,quite_rich,moderate,0,0.302856756,2152.194045,Senior,Below_Avg
33,23248.75963,2563.039368,6,0.268506038,9.329466717,car,employed,own,rich,moderate,0,0.110244134,427.173228,Adult,Low
70,13998.08379,5678.114563,23,0.414114895,0.459788044,car,employed,own,rich,little,0,0.405635132,246.8745462,Senior,Low
33,35560.7212,5891.313169,52,0.134162753,9.757199931,business,employed,rent,rich,moderate,0,0.165669114,113.294484,Adult,Below_Avg
42,30692.47561,13881.79023,14,0.458904313,3.305239848,furniture,self-employed,rent,rich,rich,0,0.45228643,991.5564447,Middle,Below_Avg
58,13186.64136,13494.82997,23,1.013894207,9.074549871,furniture,employed,own,little,moderate,0,1.023371274,586.7317376,Senior,Low
64,26654.48768,4693.799329,20,0.010401255,1.913675169,vacation,employed,rent,moderate,little,0,0.176097901,234.6899664,Senior,Low
64,36265.88546,3359.717618,60,0.247889305,2.068819376,medical,employed,own,rich,moderate,0,0.092641268,55.99529363,Senior,Below_Avg
54,39773.05776,2889.773828,28,0.097235069,6.963672639,medical,employed,own,little,moderate,0,0.072656567,103.2062081,Senior,Below_Avg
52,21306.67137,4052.74384,17,0.07390017,7.685497264,car,employed,rent,little,rich,1,0.190210088,238.3966965,Senior,Low
47,18415.72645,3472.997443,6,-0.018163657,1.304517067,medical,employed,own,little,moderate,1,0.188588675,578.8329072,Middle,Low
49,40685.9015,7653.374399,8,-0.044651165,18.03581993,business,unemployed,own,little,moderate,1,0.188108758,956.6717999,Middle,Below_Avg
33,12027.12445,6879.132645,6,0.649016237,3.580633891,car,employed,free,little,moderate,1,0.571968194,1146.522108,Adult,Low
30,27427.17654,7890.706495,34,0.225798882,0.35481135,education,employed,own,rich,little,1,0.287696638,232.0796028,Adult,Low
39,11103.17837,13459.31848,10,1.166714045,4.525569818,car,employed,own,rich,little,0,1.212204112,1345.931848,Middle,Low
37,37522.20373,21813.73938,13,0.630170923,6.41401177,business,retired,free,little,little,1,0.581355497,1677.979952,Middle,Below_Avg
34,19360.24938,5430.197122,60,0.22887696,16.20639062,business,employed,own,rich,little,0,0.280481776,90.50328537,Adult,Low
48,41534.99558,11843.93282,32,0.339807951,2.595513764,business,self-employed,rent,moderate,moderate,0,0.285155509,370.1229006,Middle,Below_Avg
51,28161.36771,3709.572252,28,0.141251978,0.128083668,car,unemployed,own,little,little,0,0.131725571,132.4847233,Senior,Low
41,11948.84482,12682.84519,6,1.053015605,4.617789613,education,employed,own,little,little,1,1.061428563,2113.807532,Middle,Low
57,44905.4239,11489.71224,6,0.098589647,1.710311303,car,employed,rent,little,little,0,0.255864687,1914.952039,Senior,Below_Avg
26,47840.2509,11011.91091,6,0.148207741,2.836513595,medical,self-employed,own,rich,little,0,0.230180877,1835.318485,Adult,Below_Avg
37,34239.77457,5298.907112,24,0.215012357,3.351740161,business,self-employed,rent,little,moderate,0,0.15475882,220.7877963,Middle,Below_Avg
31,15051.09564,2879.331617,9,0.123101607,0.333438068,car,self-employed,free,little,moderate,1,0.191303789,319.9257352,Adult,Low
18,18901.43309,1610.624466,6,0.20574872,3.327482878,car,self-employed,own,little,rich,0,0.085211765,268.437411,Young,Low
39,23687.75694,4759.844288,24,0.435581247,2.778414743,business,employed,rent,quite_rich,little,0,0.200941115,198.3268453,Middle,Low
38,15493.01878,16754.29687,6,1.147047977,6.233431984,furniture,self-employed,own,rich,little,0,1.081409447,2792.382811,Middle,Low
58,51337.32175,3835.764641,16,0.224000072,5.187575286,business,employed,own,moderate,rich,0,0.074716883,239.7352901,Senior,Below_Avg
47,23674.72343,9210.517056,24,0.46111706,1.024159428,car,employed,free,quite_rich,little,0,0.389044336,383.771544,Middle,Low
27,5700.59581,9654.323455,16,1.64013773,1.154233965,business,self-employed,own,little,moderate,1,1.693563932,603.3952159,Adult,Low
